,baths,type,sqft,central_air,community_outdoor_space,garage_2_or_more,community_security_features,farm,encoded_city,encoded_state,sold_price,sold_price,sold_price
1165,1,6,-0.2312306582011981,0,0,0,0,0,-0.7195007958642533,-0.7299916061576227,122500.0,122500.0,122500.0
1166,4,7,0.7740403378304246,1,0,1,0,1,-0.7195007958642533,-0.7299916061576227,475000.0,475000.0,475000.0
1167,2,6,0.1854025682909953,0,0,0,0,0,-0.7195007958642533,-0.7299916061576227,125000.0,125000.0,125000.0
1168,2,7,-0.068781923101031,1,0,0,0,1,-0.7195007958642533,-0.7299916061576227,210000.0,210000.0,210000.0
1169,3,7,0.5179446848489846,1,0,1,0,0,-0.7195007958642533,-0.7299916061576227,385000.0,385000.0,385000.0
1170,0,10,-1.607267002579085,0,0,0,0,0,0.8348301091322734,0.8000372634040244,128500.0,128500.0,128500.0
1171,2,7,0.4529651908089177,0,0,0,0,1,0.8348301091322734,0.8000372634040244,370000.0,370000.0,370000.0
1172,3,9,0.7893296305457345,0,0,1,0,0,0.8348301091322734,0.8000372634040244,475000.0,475000.0,475000.0
1173,4,9,0.2962499404769917,0,0,0,0,0,0.8348301091322734,0.8000372634040244,475000.0,475000.0,475000.0
1174,7,7,4.341223444471154,0,0,1,1,0,0.8348301091322734,0.8000372634040244,2800000.0,2800000.0,2800000.0
1175,3,9,1.4028125007475425,0,0,0,0,0,0.8348301091322734,0.8000372634040244,570000.0,570000.0,570000.0
1176,2,4,-0.2264527542276638,0,0,0,0,0,0.0307194093581232,0.8000372634040244,325000.0,325000.0,325000.0
1177,3,7,2.087963930552365,0,0,1,0,0,0.8348301091322734,0.8000372634040244,541000.0,541000.0,541000.0
1178,1,7,-0.7157101211175791,0,0,0,0,0,0.8348301091322734,0.8000372634040244,315000.0,315000.0,315000.0
1179,2,7,-0.1576509370087695,0,0,1,0,0,0.8348301091322734,0.8000372634040244,395000.0,395000.0,395000.0
1180,2,7,-0.4299914635002262,0,0,0,0,0,0.8348301091322734,0.8000372634040244,324000.0,324000.0,324000.0
1181,3,9,1.370322753727509,0,0,0,0,0,0.8348301091322734,0.8000372634040244,550000.0,550000.0,550000.0
1182,4,9,2.480707637176887,0,0,0,0,0,0.8348301091322734,0.8000372634040244,960000.0,960000.0,960000.0
1183,0,10,-1.607267002579085,0,0,0,0,0,0.8348301091322734,0.8000372634040244,120000.0,120000.0,120000.0
1184,3,9,0.9097328106787996,0,0,0,0,0,0.8348301091322734,0.8000372634040244,534000.0,534000.0,534000.0
1185,2,9,0.686126904717393,0,0,0,0,0,0.8348301091322734,0.8000372634040244,440000.0,440000.0,440000.0
1186,5,7,1.549016362337693,0,0,1,1,0,0.8348301091322734,0.8000372634040244,2500000.0,2500000.0,2500000.0
1187,4,7,1.462058510019368,0,0,1,1,0,0.8348301091322734,0.8000372634040244,1410000.0,1410000.0,1410000.0
1188,2,7,3.1247690928093146,0,0,1,1,1,0.8348301091322734,0.8000372634040244,1325000.0,1325000.0,1325000.0
1189,2,7,0.5561679166372592,0,0,1,0,0,0.8348301091322734,0.8000372634040244,412000.0,412000.0,412000.0
1190,5,7,4.652742783545593,0,0,1,0,0,0.8348301091322734,0.8000372634040244,2800000.0,2800000.0,2800000.0
1191,3,9,0.8256417007445954,0,0,0,0,0,0.8348301091322734,0.8000372634040244,410000.0,410000.0,410000.0
1192,2,7,-0.1165609628363743,0,0,0,0,0,0.8348301091322734,0.8000372634040244,235001.0,235001.0,235001.0
1193,3,9,0.921199780215282,0,0,0,0,0,0.8348301091322734,0.8000372634040244,580000.0,580000.0,580000.0
1194,2,7,0.4414982212724353,0,0,0,0,0,0.8348301091322734,0.8000372634040244,265000.0,265000.0,265000.0
1195,2,9,0.2503820623310622,0,0,0,0,0,0.8348301091322734,0.8000372634040244,430000.0,430000.0,430000.0
1196,3,9,1.2747646742568224,0,0,0,0,0,0.8348301091322734,0.8000372634040244,739900.0,739900.0,739900.0
1197,1,7,-0.2312306582011981,0,0,0,0,0,0.8348301091322734,0.8000372634040244,315000.0,315000.0,315000.0
1198,2,7,0.3631405961064723,0,0,1,0,0,0.8348301091322734,0.8000372634040244,320000.0,320000.0,320000.0
1199,2,7,0.7339059444527363,0,0,1,1,0,0.8348301091322734,0.8000372634040244,599000.0,599000.0,599000.0
1200,2,7,0.7233945557109607,0,0,0,1,0,0.8348301091322734,0.8000372634040244,340000.0,340000.0,340000.0
1201,4,9,1.695220223927843,0,0,0,0,0,0.8348301091322734,0.8000372634040244,450000.0,450000.0,450000.0
1202,2,7,-0.1031828317104781,0,0,0,0,0,0.8348301091322734,0.8000372634040244,431000.0,431000.0,431000.0
1203,2,7,0.4004082471000401,0,0,1,0,0,0.8348301091322734,0.8000372634040244,280000.0,280000.0,280000.0
1204,1,7,-0.3917682317119516,0,0,0,0,0,0.8348301091322734,0.8000372634040244,300000.0,300000.0,300000.0
1205,3,9,1.4515471212775926,0,0,1,0,0,0.8348301091322734,0.8000372634040244,590000.0,590000.0,590000.0
1206,2,7,-0.1337614171410978,0,0,0,0,0,0.8348301091322734,0.8000372634040244,345000.0,345000.0,345000.0
1207,2,9,0.1471793365027206,0,0,0,0,0,0.8348301091322734,0.8000372634040244,425000.0,425000.0,425000.0
1208,2,9,-1.607267002579085,0,0,0,0,0,0.8348301091322734,0.8000372634040244,371000.0,371000.0,371000.0
1209,1,4,-0.8428023668135923,0,0,0,0,0,0.8348301091322734,0.8000372634040244,220000.0,220000.0,220000.0
1210,1,7,-0.6860871164816663,1,0,0,0,0,-0.6630339525012936,-0.7473990698633418,99100.0,99100.0,99100.0
1211,3,7,-1.607267002579085,1,1,0,0,0,-0.6630339525012936,-0.7473990698633418,252000.0,252000.0,252000.0
1212,0,10,-1.607267002579085,0,0,0,0,0,0.0310634256178241,-0.7473990698633418,370512.0,370512.0,370512.0
1213,1,7,-0.5093046694608961,1,0,0,0,0,-0.6630339525012936,-0.7473990698633418,150000.0,150000.0,150000.0
1214,0,7,-1.607267002579085,0,0,0,0,0,-0.6630339525012936,-0.7473990698633418,54167.0,54167.0,54167.0
1215,1,7,-0.5847955522427385,1,0,0,0,0,-0.6630339525012936,-0.7473990698633418,144000.0,144000.0,144000.0
1216,3,7,-0.1700734873399587,1,0,0,0,0,-0.6630339525012936,-0.7473990698633418,260000.0,260000.0,260000.0
1217,2,1,-1.607267002579085,0,1,0,0,0,-0.6630339525012936,-0.7473990698633418,85000.0,85000.0,85000.0
1218,3,7,0.657459480876187,1,1,1,0,0,-0.6630339525012936,-0.7473990698633418,295000.0,295000.0,295000.0
1219,1,7,-1.607267002579085,0,1,0,0,0,-0.6630339525012936,-0.7473990698633418,220000.0,220000.0,220000.0
1220,0,7,0.5370563007431219,1,1,1,0,0,-0.6630339525012936,-0.7473990698633418,331000.0,331000.0,331000.0
1221,0,7,-1.607267002579085,0,0,0,0,0,-0.6630339525012936,-0.7473990698633418,53591.0,53591.0,53591.0
1222,1,7,-0.6010404257527553,1,1,0,1,0,-0.6630339525012936,-0.7473990698633418,86500.0,86500.0,86500.0
1223,2,7,-0.324877576082471,1,1,0,0,0,0.0292666025585739,-0.7473990698633418,227500.0,227500.0,227500.0
1224,2,7,-0.0668707615116172,1,1,1,0,0,-0.6630339525012936,-0.7473990698633418,227000.0,227000.0,227000.0
1225,2,7,-0.011447075418619,1,1,1,0,0,-0.6630339525012936,-0.7473990698633418,270000.0,270000.0,270000.0
1226,0,7,-1.607267002579085,0,0,0,0,0,-0.6630339525012936,-0.7473990698633418,57054.0,57054.0,57054.0
1227,3,7,0.0630882265685164,1,1,0,0,1,0.0292666025585739,-0.7473990698633418,305000.0,305000.0,305000.0
1228,0,6,-1.607267002579085,0,0,0,0,0,-0.6630339525012936,-0.7473990698633418,51860.0,51860.0,51860.0
1229,3,7,0.4472317060406765,1,1,1,0,0,-0.6630339525012936,-0.7473990698633418,380000.0,380000.0,380000.0
1230,2,7,-0.588617875421566,1,1,0,0,0,-0.6630339525012936,-0.7473990698633418,180000.0,180000.0,180000.0
1231,2,7,0.5265449120013463,0,0,0,0,0,-0.6630339525012936,-0.7473990698633418,345000.0,345000.0,345000.0
1232,0,7,-1.607267002579085,0,0,0,0,0,-0.6630339525012936,-0.7473990698633418,53325.0,53325.0,53325.0
1233,0,7,-1.607267002579085,0,0,0,0,0,-0.6630339525012936,-0.7473990698633418,58075.0,58075.0,58075.0
1234,0,7,-1.607267002579085,0,0,0,0,0,-0.6630339525012936,-0.7473990698633418,64975.0,64975.0,64975.0
1235,2,7,0.3258729451129045,1,1,0,0,0,-0.6630339525012936,-0.7473990698633418,305000.0,305000.0,305000.0
1236,3,7,1.3531222994227852,1,1,1,0,0,-0.6630339525012936,-0.7473990698633418,335000.0,335000.0,335000.0
1237,4,7,0.913555133857627,1,1,1,0,0,-0.6630339525012936,-0.7473990698633418,450000.0,450000.0,450000.0
1238,2,7,0.187313729880409,1,1,1,0,1,0.0292666025585739,-0.7473990698633418,263626.0,263626.0,263626.0
1239,3,7,-0.2274083350223707,1,1,0,0,0,-0.6630339525012936,-0.7473990698633418,185000.0,185000.0,185000.0
1240,3,7,-0.2990768946253856,1,1,0,0,0,-0.6630339525012936,-0.7473990698633418,240000.0,240000.0,240000.0
1241,2,7,-0.6039071681368758,1,1,0,0,0,-0.6630339525012936,-0.7473990698633418,255000.0,255000.0,255000.0
1242,1,5,-1.0759640807220676,1,0,0,0,0,-0.6630339525012936,-0.7473990698633418,165000.0,165000.0,165000.0
1243,2,7,-0.0936270237634095,1,0,0,0,0,-0.6630339525012936,-0.7473990698633418,265000.0,265000.0,265000.0
1244,2,7,1.0024241477653657,1,1,1,0,0,0.0321933627761897,0.1919422514800973,520000.0,520000.0,520000.0
1245,3,7,-0.3841235853542967,1,1,0,0,1,0.0304850911819782,0.1919422514800973,294000.0,294000.0,294000.0
1246,2,7,0.3363843338546801,1,1,0,0,0,0.0796519598225738,0.1919422514800973,360000.0,360000.0,360000.0
1247,2,7,0.3669629192852998,1,1,0,0,0,0.0368471536850883,0.1919422514800973,400000.0,400000.0,400000.0
1248,0,7,-1.607267002579085,0,0,0,0,0,0.0796519598225738,0.1919422514800973,710000.0,710000.0,710000.0
1249,1,7,-0.3172329297248161,0,0,0,0,0,0.0796519598225738,0.1919422514800973,1035800.0,1035800.0,1035800.0
1250,4,7,3.1859262636705536,1,0,0,0,0,0.0796519598225738,0.1919422514800973,1075000.0,1075000.0,1075000.0
1251,0,3,-1.607267002579085,0,0,0,0,0,0.0796519598225738,0.1919422514800973,534900.0,534900.0,534900.0
1252,4,7,2.2265231457848604,0,0,0,0,0,0.0368471536850883,0.1919422514800973,1041750.0,1041750.0,1041750.0
1253,2,3,-0.3239219952877641,0,0,0,0,0,0.0796519598225738,0.1919422514800973,430000.0,430000.0,430000.0
1254,1,7,-0.8963148913171768,0,0,0,0,0,0.0796519598225738,0.1919422514800973,500000.0,500000.0,500000.0
1255,2,7,-0.046803564822773,0,0,0,0,0,0.0318532262388376,0.1919422514800973,475000.0,475000.0,475000.0
1256,2,7,0.7807294033933727,0,0,0,0,0,0.0796519598225738,0.1919422514800973,1550000.0,1550000.0,1550000.0
1257,2,3,-0.2350529813800256,0,0,0,0,0,0.0796519598225738,0.1919422514800973,465000.0,465000.0,465000.0
1258,0,1,-1.607267002579085,0,0,0,0,0,0.1078954867059731,0.1919422514800973,170000.0,170000.0,170000.0
1259,3,7,2.624044756382917,0,0,0,0,0,0.0368471536850883,0.1919422514800973,1458250.0,1458250.0,1458250.0
1260,2,7,0.3803410504111959,0,0,0,0,0,0.0796519598225738,0.1919422514800973,850000.0,850000.0,850000.0
1261,3,7,-0.1089163164787193,1,1,0,0,0,0.1856498541151814,0.0073349184483114,335000.0,335000.0,335000.0
1262,2,7,-0.1920518456182167,1,1,0,0,0,0.1856498541151814,0.0073349184483114,295000.0,295000.0,295000.0
1263,2,4,-0.289521086678317,1,1,0,1,0,0.1856498541151814,0.0073349184483114,320000.0,320000.0,320000.0
1264,2,7,-0.6497750462828054,1,1,0,0,0,0.1856498541151814,0.0073349184483114,245000.0,245000.0,245000.0
1265,4,6,0.1013114583567911,1,1,0,0,0,0.0186833168713046,0.0073349184483114,315000.0,315000.0,315000.0
1266,2,7,-0.5981736833686346,0,1,0,1,1,0.0186833168713046,0.0073349184483114,279000.0,279000.0,279000.0
1267,1,7,-0.4366805290631743,1,1,0,0,0,0.1856498541151814,0.0073349184483114,441000.0,441000.0,441000.0
1268,2,7,-0.4261691403213988,0,1,0,0,0,0.1856498541151814,0.0073349184483114,315000.0,315000.0,315000.0
1269,2,7,-0.3258331568771779,1,1,0,0,0,0.0186833168713046,0.0073349184483114,240000.0,240000.0,240000.0
1270,0,10,-1.607267002579085,0,0,0,0,0,0.0186833168713046,0.0073349184483114,155000.0,155000.0,155000.0
1271,2,7,-0.3344333840295397,1,0,0,0,0,0.1856498541151814,0.0073349184483114,306000.0,306000.0,306000.0
1272,3,7,1.8481131510809417,0,1,1,1,0,0.1856498541151814,0.0073349184483114,515000.0,515000.0,515000.0
1273,2,7,-0.3239219952877641,0,1,0,1,0,0.1856498541151814,0.0073349184483114,102000.0,102000.0,102000.0
1274,2,7,-0.3726566158178143,0,0,0,0,0,0.1856498541151814,0.0073349184483114,288000.0,288000.0,288000.0
1275,0,10,-1.607267002579085,0,0,0,0,0,0.0186833168713046,0.0073349184483114,159000.0,159000.0,159000.0
1276,3,7,0.3038945868346466,1,1,0,1,0,0.1856498541151814,0.0073349184483114,524950.0,524950.0,524950.0
1277,3,6,0.9154662954470408,1,1,1,1,0,0.0186833168713046,0.0073349184483114,545900.0,545900.0,545900.0
1278,1,7,-0.7816451959523528,1,1,0,1,0,0.0291698226714105,0.0073349184483114,120000.0,120000.0,120000.0
1279,2,7,-0.2398308853535599,1,0,0,0,0,0.0186833168713046,0.0073349184483114,389500.0,389500.0,389500.0
1280,1,7,-0.3764789389966417,0,0,0,0,1,0.1856498541151814,0.0073349184483114,160000.0,160000.0,160000.0
1281,2,7,-0.1710290681346656,0,1,0,0,0,0.1856498541151814,0.0073349184483114,292500.0,292500.0,292500.0
1282,3,6,0.4328979941200735,1,1,1,1,0,0.1856498541151814,0.0073349184483114,485000.0,485000.0,485000.0
1283,2,7,0.0888889080256018,0,1,0,0,1,0.1856498541151814,0.0073349184483114,705000.0,705000.0,705000.0
1284,2,7,0.1013114583567911,1,1,0,1,0,0.0307723185387268,0.0073349184483114,332000.0,332000.0,332000.0
1285,2,7,-0.1958741687970441,1,0,0,0,0,0.1856498541151814,0.0073349184483114,371500.0,371500.0,371500.0
1286,3,7,0.3077169100134741,0,0,0,0,0,0.1856498541151814,0.0073349184483114,555000.0,555000.0,555000.0
1287,5,7,1.6025288868412773,1,1,0,0,0,0.1856498541151814,0.0073349184483114,1410000.0,1410000.0,1410000.0
1288,2,7,-0.2235860118435432,1,1,0,1,0,0.0186833168713046,0.0073349184483114,375000.0,375000.0,375000.0
1289,1,7,-0.3726566158178143,0,1,0,0,1,0.0186833168713046,0.0073349184483114,239900.0,239900.0,239900.0
1290,1,7,-0.1165609628363743,1,1,0,0,0,0.1856498541151814,0.0073349184483114,299000.0,299000.0,299000.0
1291,2,7,-0.2904766674730238,0,1,0,1,0,0.0186833168713046,0.0073349184483114,330000.0,330000.0,330000.0
1292,5,7,1.149583590150223,1,1,0,0,0,0.1856498541151814,0.0073349184483114,759000.0,759000.0,759000.0
1293,2,6,0.6029913755778956,1,1,0,0,0,0.1856498541151814,0.0073349184483114,505000.0,505000.0,505000.0
1294,4,7,0.7530175603468736,0,1,0,0,0,0.1856498541151814,0.0073349184483114,575000.0,575000.0,575000.0
1295,2,7,-0.139494901909339,1,1,0,0,0,0.1856498541151814,0.0073349184483114,450000.0,450000.0,450000.0
1296,3,7,0.3574071113382311,1,1,0,0,0,0.0186833168713046,0.0073349184483114,340000.0,340000.0,340000.0
1297,3,7,0.1930472146486502,1,1,0,1,0,0.0186833168713046,0.0073349184483114,475000.0,475000.0,475000.0
1298,3,7,0.8151303120028198,0,1,1,1,0,0.1856498541151814,0.0073349184483114,730000.0,730000.0,730000.0
1299,3,7,0.0439766106743791,1,1,0,0,0,0.0186833168713046,0.0073349184483114,340000.0,340000.0,340000.0
1300,3,7,0.7014161974327028,1,1,0,0,0,0.1856498541151814,0.0073349184483114,376500.0,376500.0,376500.0
1301,3,7,0.7014161974327028,1,1,0,0,0,0.0186833168713046,0.0073349184483114,387900.0,387900.0,387900.0
1302,3,7,0.6660597080285487,1,1,0,1,0,0.1856498541151814,0.0073349184483114,699000.0,699000.0,699000.0
1303,1,7,-0.859047240323609,0,1,0,0,1,0.1856498541151814,0.0073349184483114,239000.0,239000.0,239000.0
1304,1,7,-0.3659675502548662,0,1,0,0,0,0.1856498541151814,0.0073349184483114,298897.0,298897.0,298897.0
1305,1,4,-0.6918206012499075,1,0,0,1,0,0.1856498541151814,0.0073349184483114,295000.0,295000.0,295000.0
1306,4,7,0.3191838795499565,1,1,0,1,0,0.1856498541151814,0.0073349184483114,525000.0,525000.0,525000.0
1307,2,7,0.4586986755771589,1,0,1,1,0,0.1763466636314714,0.1711751574693438,709900.0,709900.0,709900.0
1308,3,7,0.7319947828633225,0,0,1,1,0,0.1763466636314714,0.1711751574693438,575000.0,575000.0,575000.0
1309,0,10,-1.607267002579085,0,0,0,0,0,0.1763466636314714,0.1711751574693438,243000.0,243000.0,243000.0
1310,3,7,1.297698613329787,1,0,1,1,0,0.1763466636314714,0.1711751574693438,667500.0,667500.0,667500.0
1311,3,7,1.2804981590250637,0,0,1,1,0,0.1763466636314714,0.1711751574693438,539900.0,539900.0,539900.0
1312,3,7,0.5685904669684485,0,0,1,1,0,0.1763466636314714,0.1711751574693438,530000.0,530000.0,530000.0
1313,2,7,-0.0229140449551014,1,0,1,1,0,0.1763466636314714,0.1711751574693438,515000.0,515000.0,515000.0
1314,2,7,-0.4701258568779146,0,0,1,0,0,0.1763466636314714,0.1711751574693438,417500.0,417500.0,417500.0
1315,2,7,0.1510016596815481,0,0,1,0,0,0.1763466636314714,0.1711751574693438,485000.0,485000.0,485000.0
1316,2,7,-0.3153217681354023,1,0,1,1,0,0.1763466636314714,0.1711751574693438,460000.0,460000.0,460000.0
1317,2,1,0.073599615310292,0,0,0,0,0,0.1763466636314714,0.1711751574693438,115000.0,115000.0,115000.0
1318,2,1,-0.2312306582011981,0,0,1,0,0,0.1763466636314714,0.1711751574693438,365000.0,365000.0,365000.0
1319,0,9,0.5943911484255339,0,0,0,0,0,0.1763466636314714,0.1711751574693438,550000.0,550000.0,550000.0
1320,3,7,-0.0076247522397915,0,0,0,1,0,0.1763466636314714,0.1711751574693438,439000.0,439000.0,439000.0
1321,3,7,0.9728011431294528,1,0,1,1,0,0.1763466636314714,0.1711751574693438,789900.0,789900.0,789900.0
1322,3,7,0.7874184689563207,0,0,1,1,0,0.1763466636314714,0.1711751574693438,619000.0,619000.0,619000.0
1323,3,7,-0.3114994449565749,0,0,0,1,0,0.1763466636314714,0.1711751574693438,430000.0,430000.0,430000.0
1324,1,7,-0.452925402573191,0,0,0,1,0,0.1763466636314714,0.1711751574693438,440000.0,440000.0,440000.0
1325,1,7,-0.9192488303901416,0,0,0,0,0,0.1763466636314714,0.1711751574693438,600000.0,600000.0,600000.0
1326,3,7,0.6737043543862037,1,0,1,1,0,0.1763466636314714,0.1711751574693438,550000.0,550000.0,550000.0
1327,2,7,-0.2455643701218011,0,0,1,1,0,0.1763466636314714,0.1711751574693438,495000.0,495000.0,495000.0
1328,2,7,-0.1127386396575468,0,0,1,0,0,0.1763466636314714,0.1711751574693438,540000.0,540000.0,540000.0
1329,4,7,1.4458136365093512,1,0,1,1,0,0.1763466636314714,0.1711751574693438,1050000.0,1050000.0,1050000.0
1330,0,10,-1.607267002579085,0,0,0,0,0,0.1763466636314714,0.1711751574693438,25000.0,25000.0,25000.0
1331,3,7,-0.0248252065445151,0,0,1,1,0,0.1763466636314714,0.1711751574693438,615000.0,615000.0,615000.0
1332,2,7,0.5313228159748807,0,0,1,0,0,0.1763466636314714,0.1711751574693438,490000.0,490000.0,490000.0
1333,1,1,-0.8045791350253176,0,0,0,0,0,0.1763466636314714,0.1711751574693438,85000.0,85000.0,85000.0
1334,3,7,0.4300312517359529,0,0,1,1,0,0.1763466636314714,0.1711751574693438,470000.0,470000.0,470000.0
1335,0,4,-1.492597307214261,0,0,0,1,0,0.1763466636314714,0.1711751574693438,93950.0,93950.0,93950.0
1336,1,7,-0.4940153767455862,0,0,0,1,0,0.1763466636314714,0.1711751574693438,260000.0,260000.0,260000.0
1337,2,7,0.6068136987567231,0,0,1,0,0,0.1763466636314714,0.1711751574693438,570000.0,570000.0,570000.0
1338,3,7,0.3058057484240604,0,0,1,1,0,0.1763466636314714,0.1711751574693438,689999.0,689999.0,689999.0
1339,3,7,0.4051861510735744,1,0,1,1,0,0.1763466636314714,0.1711751574693438,485000.0,485000.0,485000.0
1340,3,7,0.8963546795529035,0,0,1,1,0,0.1763466636314714,0.1711751574693438,415000.0,415000.0,415000.0
1341,2,7,-0.0984049277369438,0,0,1,1,0,0.1763466636314714,0.1711751574693438,450000.0,450000.0,450000.0
1342,2,7,0.1854025682909953,0,0,1,0,0,0.1763466636314714,0.1711751574693438,519450.0,519450.0,519450.0
1343,1,7,-0.5007044423085343,0,0,0,1,0,0.1763466636314714,0.1711751574693438,364900.0,364900.0,364900.0
1344,2,7,-0.061137276743376,0,0,1,1,0,0.1763466636314714,0.1711751574693438,470000.0,470000.0,470000.0
1345,2,7,-0.5828843906533248,0,0,0,1,0,0.1763466636314714,0.1711751574693438,375000.0,375000.0,375000.0
1346,2,4,-0.7061543131705105,0,1,0,0,0,0.1763466636314714,0.1711751574693438,209500.0,209500.0,209500.0
1347,1,7,-0.5714174211168424,0,0,1,1,0,0.1763466636314714,0.1711751574693438,399950.0,399950.0,399950.0
1348,2,1,-0.9651167085360712,0,0,0,0,0,0.1763466636314714,0.1711751574693438,135000.0,135000.0,135000.0
1349,0,9,0.2274481232580973,0,0,0,1,0,0.1763466636314714,0.1711751574693438,425000.0,425000.0,425000.0
1350,3,7,0.2389150927945798,0,0,1,1,0,0.0316793635164359,0.1711751574693438,452000.0,452000.0,452000.0
1351,2,7,0.4625209987559863,1,0,1,1,0,0.1763466636314714,0.1711751574693438,512500.0,512500.0,512500.0
1352,2,7,0.1834914067015815,0,0,0,1,0,0.1763466636314714,0.1711751574693438,480000.0,480000.0,480000.0
1353,2,4,-0.5217272197920854,1,1,0,1,0,0.2053209417443332,0.2024057570616229,245000.0,245000.0,245000.0
1354,1,4,-0.5150381542291373,1,1,0,1,0,0.2053209417443332,0.2024057570616229,229900.0,229900.0,229900.0
1355,4,7,0.4596542563718658,1,1,1,0,0,0.2053209417443332,0.2024057570616229,457000.0,457000.0,457000.0
1356,3,7,0.280005066966975,1,1,1,0,0,0.2053209417443332,0.2024057570616229,385000.0,385000.0,385000.0
1357,1,7,-0.4376361098578812,1,1,0,0,0,0.2053209417443332,0.2024057570616229,276000.0,276000.0,276000.0
1358,3,7,0.9556006888247291,0,1,1,0,1,0.2053209417443332,0.2024057570616229,395000.0,395000.0,395000.0
1359,3,7,1.7573329755837894,1,1,1,0,1,0.2053209417443332,0.2024057570616229,651000.0,651000.0,651000.0
1360,3,7,0.6889936471015136,1,1,1,0,1,0.2053209417443332,0.2024057570616229,435000.0,435000.0,435000.0
1361,4,7,0.4988330689548472,1,1,1,0,0,0.0318753108122078,0.2024057570616229,465000.0,465000.0,465000.0
1362,4,7,0.9470004616723672,1,1,1,0,0,0.2053209417443332,0.2024057570616229,590000.0,590000.0,590000.0
1363,1,7,-0.5800176482692042,1,1,0,0,0,0.2053209417443332,0.2024057570616229,349500.0,349500.0,349500.0
1364,2,7,0.3058057484240604,1,1,0,0,1,0.2053209417443332,0.2024057570616229,698000.0,698000.0,698000.0
1365,2,9,0.0458877722637928,0,1,1,0,0,0.2053209417443332,0.2024057570616229,327000.0,327000.0,327000.0
1366,3,7,0.7539731411415804,1,1,1,0,1,0.2053209417443332,0.2024057570616229,629000.0,629000.0,629000.0
1367,2,4,-0.43190262508964,1,0,0,0,0,0.2053209417443332,0.2024057570616229,199900.0,199900.0,199900.0
1368,2,9,0.1815802451121678,0,0,1,0,0,0.2053209417443332,0.2024057570616229,400000.0,400000.0,400000.0
1369,3,7,0.3325620106758526,1,1,1,0,0,0.2053209417443332,0.2024057570616229,450000.0,450000.0,450000.0
1370,3,7,0.3688740808747135,1,1,1,1,0,0.2053209417443332,0.2024057570616229,368000.0,368000.0,368000.0
1371,3,7,0.3249173643181977,1,1,1,0,1,0.2053209417443332,0.2024057570616229,515000.0,515000.0,515000.0
1372,3,7,-0.0716486654851516,1,1,1,0,0,0.0318753108122078,0.2024057570616229,455000.0,455000.0,455000.0
1373,1,7,-0.2656315668106453,1,1,0,0,1,0.2053209417443332,0.2024057570616229,430000.0,430000.0,430000.0
1374,3,7,0.8676872557116975,1,1,1,0,0,0.2053209417443332,0.2024057570616229,607900.0,607900.0,607900.0
1375,1,7,-0.1375837403199253,1,0,1,0,1,0.2053209417443332,0.2024057570616229,335000.0,335000.0,335000.0
1376,3,7,1.0253580868383303,0,1,1,0,0,0.2053209417443332,0.2024057570616229,780000.0,780000.0,780000.0
1377,1,4,-0.7845119383364735,1,1,0,0,0,0.2053209417443332,0.2024057570616229,205000.0,205000.0,205000.0
1378,3,7,0.4500984484247971,0,0,1,0,0,0.1078954867059731,0.2024057570616229,331500.0,331500.0,331500.0
1379,2,7,0.2924276172981642,1,1,1,0,1,0.2053209417443332,0.2024057570616229,350000.0,350000.0,350000.0
1380,4,7,0.8619537709434563,1,1,1,0,0,0.2053209417443332,0.2024057570616229,448700.0,448700.0,448700.0
1381,2,4,-0.0448924032333593,1,1,1,0,0,0.2053209417443332,0.2024057570616229,284500.0,284500.0,284500.0
1382,2,7,-0.4605700489308459,1,1,0,0,1,0.2053209417443332,0.2024057570616229,350000.0,350000.0,350000.0
1383,2,7,-0.2398308853535599,0,1,1,0,0,0.2053209417443332,0.2024057570616229,320000.0,320000.0,320000.0
1384,2,4,-0.2942989906518513,1,1,1,0,0,0.2053209417443332,0.2024057570616229,270000.0,270000.0,270000.0
1385,2,7,0.1548239828603756,1,1,1,0,1,0.2053209417443332,0.2024057570616229,339000.0,339000.0,339000.0
1386,2,7,-0.2388753045588531,1,0,1,0,0,0.2053209417443332,0.2024057570616229,300000.0,300000.0,300000.0
1387,3,7,0.3048501676293535,1,1,1,0,0,0.0318753108122078,0.2024057570616229,460000.0,460000.0,460000.0
1388,2,4,-0.4424140138314155,1,1,1,0,0,0.2053209417443332,0.2024057570616229,250000.0,250000.0,250000.0
1389,1,4,-0.9030039568801248,0,1,0,0,0,0.2053209417443332,0.2024057570616229,158000.0,158000.0,158000.0
1390,1,4,-0.6134629760839445,0,0,0,0,0,0.2053209417443332,0.2024057570616229,285000.0,285000.0,285000.0
1391,1,7,-1.049207818470275,0,1,0,0,1,0.2053209417443332,0.2024057570616229,172500.0,172500.0,172500.0
1392,6,7,4.853414750434035,1,1,1,0,0,0.2053209417443332,0.2024057570616229,1700000.0,1700000.0,1700000.0
1393,2,4,-0.6469083038986848,1,0,0,1,0,0.2053209417443332,0.2024057570616229,420000.0,420000.0,420000.0
1394,1,4,-0.3745677774072281,1,1,0,0,0,0.2053209417443332,0.2024057570616229,235000.0,235000.0,235000.0
1395,3,6,0.3621850153117654,1,1,0,1,0,0.2053209417443332,0.2024057570616229,745000.0,745000.0,745000.0
1396,3,7,0.3918080199476783,1,1,1,0,0,0.2053209417443332,0.2024057570616229,410000.0,410000.0,410000.0
1397,2,7,-0.3611896462813319,1,1,0,0,0,0.2053209417443332,0.2024057570616229,405000.0,405000.0,405000.0
